song,genre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Pasta,R&B,0.6495901639344263,0.5805805805805806,-1.2664451827242524,1.0,0.0522774327122153,0.4759036144578313,0.0,0.0924273858921161,0.5223123732251521,0.3758107673288286
Path,K pop,0.4180327868852458,0.5645645645645645,-2.691362126245848,1.0,0.0334368530020703,0.0002951807228915,0.879154078549849,0.0771784232365145,0.332657200811359,0.4448974580433199
Path Vol. 2,K pop,0.4579918032786885,0.6866866866866868,-1.841860465116279,1.0,0.0369565217391304,0.000582329317269,0.0136958710976837,0.0903526970954356,0.3498985801217038,0.4446180290944808
Patience,Classical,0.1864754098360656,0.1411411411411411,-4.63421926910299,1.0,0.0387163561076604,0.8855421686746988,0.7331319234642497,0.0968879668049792,0.0393509127789046,0.4226828566106115
Patient,K pop,0.6915983606557378,0.6046046046046046,-2.081727574750831,1.0,0.1997929606625259,0.7550200803212851,0.0,0.1151452282157676,0.462474645030426,0.7114176362004436
Patrick Spens,Folk,0.75,0.6686686686686687,-2.124252491694352,1.0,0.1273291925465838,0.751004016064257,0.0,0.0490663900414937,0.6196754563894523,0.4023353486087825
Paul - Skit,,0.6516393442622951,0.3353353353353354,-4.427574750830565,1.0,1.0,0.9969879518072288,0.0,0.3547717842323651,0.5689655172413793,0.6845162492167522
Payback (feat. Icona Pop),Rap,0.6885245901639345,0.8008008008008008,-1.63421926910299,0.0,0.0385093167701863,0.1134538152610441,0.0003041289023162,0.1369294605809128,0.8113590263691685,0.4996401293840709
Peaches,K pop,0.5307377049180328,0.6546546546546547,-1.9817275747508307,1.0,0.2681159420289855,0.5240963855421686,2.1953675730110773e-06,0.0922199170124481,0.3813387423935091,0.3313222916560822
Peaches (feat. Anne-Marie),K pop,0.6485655737704918,0.5675675675675675,-2.423920265780731,0.0,0.1169772256728778,0.3875502008032128,0.0,0.0715767634854771,0.3580121703853955,0.3611280461989195
Peaches (feat. Daniel Caesar & Giveon),Folk,0.6936475409836066,0.6966966966966966,-2.0534883720930237,1.0,0.1231884057971014,0.322289156626506,0.0,0.4356846473029045,0.4705882352941177,0.3811664888482446
Peaches Etude,Video game music,0.2038934426229508,0.0877877877877877,-6.028571428571429,1.0,0.0665631469979296,0.967871485943775,0.9385699899295066,0.1099585062240663,0.1247464503042596,0.2620747176074108
"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",Classical,0.4528688524590164,0.2162162162162162,-5.836877076411961,1.0,0.0574534161490683,0.929718875502008,0.9506545820745216,0.1493775933609958,0.5821501014198782,0.5028831986993852
"Peer Gynt-Suite Nr. 1, Op. 46: I. Morgenstemning (Morning Mood)",Classical,0.0734631147540983,0.0169169169169169,-8.166445182724253,1.0,0.0452380952380952,0.9899598393574296,0.8620342396777442,0.1172199170124481,0.0354969574036511,0.3118511744483395
Pehli Dafa,Classical,0.6956967213114754,0.5375375375375375,-2.605647840531561,1.0,0.0333333333333333,0.8473895582329317,3.3635448136958718e-06,0.1120331950207468,0.4878296146044624,0.4740935494250538
Pehli Nazar Mein,Metal,0.5,0.5705705705705705,-1.8611295681063125,1.0,0.0802277432712215,0.2520080321285141,0.0,0.1109958506224066,0.6774847870182557,0.7184795678165591
Penny Rabbit and Summer Bear,Hip hop,0.4477459016393442,0.5635635635635635,-2.6279069767441863,1.0,0.0292960662525879,0.5983935742971888,0.004159113796576,0.2385892116182572,0.3184584178498986,0.4668410980710935
People Disappear All the Time,Gospel,0.2305327868852459,0.1701701701701702,-6.23953488372093,1.0,0.0365424430641821,0.8644578313253012,0.7885196374622356,0.1514522821576763,0.0397565922920892,0.304116073091839
People Say Things Change,R&B,0.5737704918032788,0.4234234234234234,-3.8853820598006648,1.0,0.0450310559006211,0.3052208835341365,0.0516616314199395,0.1130705394190871,0.2535496957403651,0.3429058917170485
People Watching,Lofi,0.5430327868852459,0.5925925925925926,-2.418936877076412,1.0,0.05527950310559,0.3825301204819277,0.0,0.3049792531120331,0.5517241379310345,0.532274043590916
"People, I've been sad",K pop,0.6424180327868853,0.3783783783783784,-3.0232558139534884,0.0,0.0395445134575569,0.2540160642570281,0.0001047331319234,0.1483402489626556,0.2241379310344827,0.3301580043692526
Pepas - Tiësto Remix,Classical,0.7879098360655739,0.6886886886886886,-1.4544850498338873,1.0,0.051863354037267,0.0021586345381526,0.107754279959718,0.0912863070539419,0.3924949290060852,0.5505004318447392
Perfect Day,Classical,0.4272540983606557,0.7937937937937938,-1.0205980066445184,1.0,0.0453416149068323,0.0944779116465863,0.0,0.0969917012448132,0.293103448275862,0.6562981591559551
Perfect Melody,K pop,0.8350409836065573,0.7717717717717718,-2.010631229235881,0.0,0.0405797101449275,0.1044176706827309,0.0027190332326283,0.0695020746887966,0.5537525354969575,0.4993352978035191
Perfect Strangers,K pop,0.7479508196721312,0.8618618618618619,-1.362126245847176,1.0,0.046687370600414,0.391566265060241,0.0,0.220954356846473,0.7139959432048681,0.4994369083303697
Perfect Strangers - Acoustic,K pop,0.6219262295081968,0.6696696696696697,-1.476079734219269,1.0,0.039751552795031,0.7550200803212851,0.0,0.1089211618257261,0.5862068965517241,0.4897712069637081
Perfectly Imperfect,K pop,0.7151639344262295,0.3673673673673673,-1.9305647840531563,1.0,0.0340579710144927,0.6516064257028112,0.0,0.1234439834024896,0.2494929006085192,0.4439236904943351
Perfectly Wrong,Jazz,0.3698770491803279,0.3113113113113113,-3.9029900332225913,0.0,0.0381987577639751,0.8755020080321285,0.0,0.1023858921161825,0.3275862068965517,0.3783383291842368
Permanence,R&B,0.3278688524590164,0.7997997997997999,-3.4764119601328907,1.0,0.4026915113871636,0.0566265060240963,0.5881168177240684,0.3215767634854772,0.0324543610547667,0.7006553878981863
Permanent Residence,Pop,0.7510245901639344,0.6516516516516516,-1.6704318936877076,1.0,0.0579710144927536,0.2610441767068273,0.0,0.3433609958506224,0.6369168356997972,0.6267506647021965
Personal,K pop,0.7735655737704918,0.5365365365365365,-1.8621262458471763,1.0,0.124223602484472,0.1144578313253012,0.0,0.029253112033195,0.8945233265720082,0.5883630544124371
Perspective,,0.8862704918032787,0.2552552552552553,-4.127906976744186,0.0,0.0803312629399586,0.7018072289156626,0.6777442094662639,0.096058091286307,0.2139959432048681,0.3385239377466172
Perspectives,R&B,0.7858606557377049,0.1651651651651651,-4.929235880398672,0.0,0.4358178053830228,0.7038152610441767,0.8277945619335347,0.1130705394190871,0.40973630831643,0.3429482294365696
Persuading mayor,K pop,0.2008196721311475,0.0718718718718718,-8.267109634551495,0.0,0.0478260869565217,0.9166666666666669,0.031520644511581,0.1784232365145228,0.0355983772819472,0.3252171925011431
"Peter and the Wolf, Op. 67 (Without Narration): Peter in the meadow",Classical,0.5051229508196722,0.0249249249249249,-10.671760797342191,1.0,0.0461697722567287,0.6777108433734941,1.0,0.5912863070539419,0.1125760649087221,0.4859777472946197
Phantoms,Rap,0.430327868852459,0.3193193193193193,-2.293023255813954,1.0,0.031159420289855,0.0336345381526104,0.0001480362537764,0.0989626556016597,0.03894523326572,0.6122118918186591
Phases,Country,0.7889344262295083,0.6366366366366366,-2.233887043189369,0.0,0.1356107660455486,0.1696787148594377,0.0,0.0701244813278008,0.4989858012170385,0.4484834628867551
Phir Milenge Chalte Chalte,Metal,0.7971311475409837,0.7377377377377378,-2.34983388704319,1.0,0.2018633540372671,0.178714859437751,6.878147029204431e-06,0.0655601659751037,0.9127789046653144,0.5293527409439618
Phir Se Zara - Sha,,,,,,,,,,,
Phonk Save the World,,0.6557377049180328,0.8918918918918919,-2.5687707641196016,0.0,0.0358178053830227,1.997991967871486e-05,0.9224572004028198,0.1950207468879668,0.0756592292089249,0.5080484004809565
Phonky Halloween,,,,,,,,,,,
Phonky Town,Pop,0.8247950819672132,0.8168168168168167,-1.5564784053156149,1.0,0.3581780538302277,0.3644578313253012,0.8318227593152064,0.1255186721991701,0.3427991886409736,0.5290775457670748
Phony,,0.6127049180327869,0.1841841841841841,-4.928571428571429,0.0,0.0753623188405797,0.924698795180723,1.5005035246727088e-06,0.1089211618257261,0.3823529411764706,0.5504072888617927
Piano in the Sky,Rock,0.5133196721311476,0.3093093093093093,-3.3860465116279075,0.0,0.0412008281573499,0.8674698795180723,1.5307150050352469e-06,0.1058091286307053,0.0824543610547667,0.3890201358194042
Pick Up Your Phone,Video game music,0.8760245901639344,0.5465465465465466,-1.724916943521595,1.0,0.0376811594202898,0.0515060240963855,0.000294058408862,0.075207468879668,0.8813387423935092,0.4021617639587461
Pick and Choose,Gospel,0.6424180327868853,0.2692692692692693,-2.8225913621262464,1.0,0.0334368530020703,0.8604417670682731,0.0,0.1141078838174274,0.2941176470588235,0.2793358058561533
Picking Flowers,Lofi,0.6270491803278688,0.2892892892892892,-3.1588039867109634,1.0,0.0288819875776397,0.7399598393574297,0.0,0.0936721991701245,0.383367139959432,0.3807431116530339
Picture,,0.8586065573770492,0.6176176176176176,-2.715282392026578,1.0,0.0521739130434782,0.0964859437751004,0.0,0.0854771784232365,0.9503042596348884,0.5463344002438653
Pillow,,0.6936475409836066,0.4144144144144144,-3.6205980066445194,1.0,0.0545548654244306,0.1666666666666666,0.0002547834843907,0.4813278008298756,0.5020283975659229,0.5926433978560178
Pink,EDM,0.2438524590163934,0.4664664664664665,-2.7544850498338875,1.0,0.0393374741200828,0.6395582329317269,0.0,0.1099585062240663,0.1754563894523326,0.7465791122626971
Pink Ferrari,Rock,0.507172131147541,0.90990990990991,-1.4029900332225915,1.0,0.070703933747412,0.0622489959839357,0.0,0.3807053941908713,0.5608519269776877,0.668961371064709
Pinky Promise,Pop,0.7336065573770492,0.5365365365365365,-2.890697674418605,1.0,0.4265010351966873,0.2540160642570281,6.878147029204431e-06,0.1099585062240663,0.3975659229208925,0.5919659943436807
Pistol,Metal,0.6690573770491803,0.4424424424424424,-3.896013289036545,1.0,0.0348861283643892,0.5240963855421686,0.7039274924471298,0.1109958506224066,0.3681541582150101,0.4655921353452217
Pitter Patter,Gospel,0.4221311475409836,0.6676676676676677,-3.051495016611296,0.0,0.1521739130434782,0.1204819277108433,0.3736153071500503,0.5985477178423236,0.3732251521298174,0.7283484902369218
Piya Aaye Na,Hip hop,0.5122950819672131,0.5885885885885885,-2.5448504983388704,0.0,0.0374741200828157,0.643574297188755,4.551863041289023e-05,0.3392116182572614,0.3549695740365111,0.347054988230114
Places We Won't Walk,Classical,0.4016393442622951,0.0894894894894894,-5.330897009966778,1.0,0.0492753623188405,0.9738955823293172,6.1027190332326286e-05,0.1120331950207468,0.1977687626774848,0.3710520076546597
Plain Jane REMIX (feat. Nicki Minaj),Hip hop,0.8104508196721312,0.8398398398398398,-1.4232558139534883,1.0,0.2753623188405797,0.0590361445783132,6.304128902316214e-05,0.2686721991701245,0.3884381338742393,0.7202196480888754
Plasma,,,,,,,,,,,
Play Me,,0.5399590163934427,0.8798798798798799,-2.409634551495017,0.0,0.0716356107660455,0.0775100401606425,0.6173212487411883,0.1286307053941909,0.140973630831643,0.4445799251469118
Play With Me,Country,0.7797131147540984,0.5325325325325325,-2.0750830564784057,1.0,0.144927536231884,0.1184738955823293,0.0,0.1639004149377593,0.5233265720081136,0.5291029483987875
Playboy,,0.8391393442622951,0.5635635635635635,-2.864119601328904,0.0,0.7308488612836439,0.0126506024096385,0.0,0.2178423236514522,0.6075050709939148,0.6690079425561821
Playground (from the series Arcane League of Legends),Classical,0.5266393442622951,0.7037037037037036,-2.278737541528239,1.0,0.0308488612836438,0.0107429718875502,7.673716012084591e-05,0.1348547717842323,0.3610547667342799,0.6663914714897797
Playground Love,Country,0.3381147540983606,0.4234234234234234,-3.489700996677741,0.0,0.0288819875776397,0.2660642570281125,0.7361530715005035,0.3599585062240664,0.1186612576064908,0.605793493539264
Plc.4 Mie Hæd (Amp Live Reanimation) [feat. Zion],Gospel,0.6567622950819673,0.902902902902903,-2.348172757475083,1.0,0.186335403726708,0.181726907630522,0.0,0.6784232365145229,0.5314401622718053,0.5642474893732324
Please Call Me Later,,0.4733606557377049,0.1671671671671671,-7.20531561461794,1.0,0.1055900621118012,0.9588353413654618,0.9315206445115812,0.0926348547717842,0.0415821501014198,0.3385112364307608
Please Don't Go,Jazz,0.5256147540983607,0.7687687687687688,-1.617275747508306,0.0,0.0607660455486542,0.0118473895582329,1.953675730110776e-05,0.3049792531120331,0.2383367139959432,0.3567545597723924
Please Don't Stop (Chapter 1),Classical,0.3790983606557377,0.3213213213213213,-5.26578073089701,1.0,0.0504140786749482,0.1275100401606425,0.6666666666666667,0.3879668049792531,0.0370182555780933,0.5247082931124998
Please Don't Stop (Chapter 2),R&B,0.3913934426229508,0.2632632632632632,-5.501661129568106,1.0,0.0371635610766045,0.7329317269076305,0.6666666666666667,0.1970954356846473,0.0393509127789046,0.4649274331487408
Please Notice,Folk,0.5635245901639345,0.2712712712712712,-2.807641196013289,1.0,0.0307453416149068,0.8463855421686747,3.232628398791541e-06,0.1109958506224066,0.2008113590263691,0.4714051042354654
Poetic Occupation,Hip hop,0.7838114754098361,0.7097097097097097,-2.227242524916944,1.0,0.2556935817805383,0.4407630522088353,0.0015105740181268,0.0945020746887966,0.7809330628803246,0.3763315212789379
Poison,,0.7397540983606558,0.6996996996996997,-1.3850498338870432,0.0,0.0283643892339544,0.1967871485943775,0.0046525679758308,0.1151452282157676,0.6217038539553752,0.4743221731104676
Poker Face,K pop,0.8719262295081968,0.8068068068068068,-1.5348837209302326,1.0,0.0814699792960662,0.1184738955823293,1.651560926485398e-06,0.1255186721991701,0.7981744421906695,0.503814628528849
Poltergeist,,,,,,,,,,,
Pool House,Country,0.7131147540983607,0.6546546546546547,-2.3358803986710965,0.0,0.0275362318840579,0.0799196787148594,0.0048237663645518,0.0720954356846473,0.8397565922920892,0.4997544412267778
Pop Virus,EDM,0.6444672131147541,0.4414414414414414,-1.532890365448505,1.0,0.1304347826086956,0.0340361445783132,0.0,0.2427385892116182,0.7931034482758621,0.3309835898999136
Pop a Top,Latin,0.5368852459016393,0.4974974974974975,-3.596013289036545,1.0,0.0385093167701863,0.6897590361445783,5.699899295065459e-06,0.1815352697095435,0.9259634888438134,0.5006985723720978
Popcorn,,0.7950819672131147,0.985985985985986,-1.1790697674418604,1.0,0.0359213250517598,0.0897590361445783,0.8600201409869084,0.3495850622406639,0.973630831643002,0.5504199901776491
Postcard Lover,,0.3340163934426229,0.1691691691691692,-5.698338870431894,1.0,0.0357142857142857,0.9106425702811244,0.0115810674723061,0.1224066390041493,0.2008113590263691,0.6068688716150994
Potassium,Rap,0.4754098360655738,0.6596596596596597,-1.93156146179402,1.0,0.0249482401656314,0.0954819277108433,0.2054380664652567,0.0894190871369294,0.6288032454361054,0.6775601618994395
Poznań,Classical,0.2858606557377049,0.3593593593593593,-5.038538205980067,0.0,0.0399585921325051,0.9568273092369476,0.1017119838872104,0.1493775933609958,0.1754563894523326,0.5622914867313588
Ppr:kut (Cheapshot and Jubacca Reanimation) [feat. Rasco and Planet Asia],Folk,0.5788934426229507,0.8978978978978979,-2.099335548172758,1.0,0.1149068322981366,0.0005732931726907,0.0008851963746223,0.6701244813278009,0.6095334685598377,0.636573015631086
Pray For Me,Rock,0.75,0.6786786786786787,-1.6534883720930236,1.0,0.0917184265010351,0.0870481927710843,2.4269889224572005e-05,0.1161825726141078,0.1987829614604462,0.4260275364527765
Preet,K pop,0.5922131147540983,0.5615615615615616,-2.341528239202658,0.0,0.0618012422360248,0.7339357429718876,0.0126888217522658,0.1773858921161825,0.5365111561866126,0.7107952717234839
Press Enter To Exit,Country,0.5256147540983607,0.6406406406406406,-3.374086378737542,0.0,0.0305383022774327,0.0001335341365461,0.7331319234642497,0.1639004149377593,0.3711967545638945,0.3725041914342326
Pretending - Acoustic,Metal,0.4221311475409836,0.3053053053053053,-2.66578073089701,1.0,0.0389233954451345,0.891566265060241,0.0,0.0684647302904564,0.3174442190669371,0.4633397686667005
Prettiest Virgin - Radio Edit,Hip hop,0.9682377049180328,0.4914914914914914,-3.207308970099668,1.0,0.0526915113871635,0.1586345381526104,0.2618328298086606,0.0907676348547717,0.5882352941176471,0.5080356991651002
Pretty,Hip hop,0.6485655737704918,0.8298298298298298,-2.0943521594684387,1.0,0.0513457556935817,0.0655622489959839,0.0,0.0940871369294606,0.3377281947261663,0.4062981591559552
Pretty Boy,R&B,0.5922131147540983,0.3863863863863864,-3.808637873754153,1.0,0.0287784679089026,0.2088353413654618,0.045619335347432,0.3184647302904564,0.577079107505071,0.655819742925367
Pretty Brown Eyes,Gospel,0.6690573770491803,0.7377377377377378,-1.8093023255813956,1.0,0.0401656314699793,0.0181726907630522,0.0,0.1410788381742738,0.7738336713995944,0.4192831377330691
Pretty Faces,Pop,0.7520491803278688,0.6436436436436437,-1.9156146179401996,0.0,0.2691511387163561,0.0607429718875502,0.0,0.4398340248962655,0.9330628803245437,0.3428042811901979
Pretty Lies,,0.6342213114754098,0.6486486486486487,-1.9571428571428573,0.0,0.0531055900621118,0.2259036144578313,6.404833836858006e-06,0.2603734439834025,0.8002028397565923,0.6096165896120171
Pride (with mxmtoon),Video game music,0.8596311475409836,0.4444444444444445,-2.121594684385382,1.0,0.2339544513457557,0.4769076305220883,2.598187311178248e-06,0.3080912863070539,0.4929006085192697,0.4448254839201341
Prism,K pop,0.6147540983606558,0.6286286286286287,-2.0578073089701,0.0,0.0331262939958592,0.0040361445783132,0.0056596173212487,0.0675311203319502,0.1896551724137931,0.4572431370556656
Prisoner,,0.4620901639344262,0.915915915915916,-1.2332225913621264,1.0,0.0939958592132505,0.1164658634538152,0.0,0.1068464730290456,0.4462474645030426,0.3682577181662687
Prisoner (feat. Dua Lipa),K pop,0.8002049180327869,0.6706706706706708,-1.299667774086379,0.0,0.0467908902691511,0.0103413654618473,0.0,0.0789419087136929,0.603448275862069,0.541880472150248
Pristine,EDM,0.6086065573770492,0.4024024024024024,-5.9591362126245855,0.0,0.2184265010351966,0.8443775100401606,0.9536757301107752,0.0822614107883817,0.3478701825557809,0.3351538552727396
Professional Loving,,0.8811475409836066,0.1461461461461461,-5.541528239202658,1.0,0.0547619047619047,0.2570281124497992,0.6253776435045317,0.1089211618257261,0.0767748478701825,0.5080865044285254
Promenade,EDM,0.5870901639344261,0.2582582582582582,-5.503986710963456,1.0,0.0320910973084886,0.892570281124498,0.919436052366566,0.1234439834024896,0.1328600405679513,0.3176091043032058
Promenades,Lofi,0.6690573770491803,0.2942942942942942,-5.809634551495017,1.0,0.0596273291925465,0.6164658634538153,0.8338368580060422,0.1950207468879668,0.165314401622718,0.3386001456417551
Promiscuous,Rock,0.8278688524590164,0.970970970970971,-2.0259136212624584,0.0,0.0523809523809523,0.0571285140562249,6.173212487411883e-05,0.1597510373443983,0.8803245436105477,0.4840386797405545
"Proper Patola (From ""Proper Patola"") (feat. Badshah)",,,,,,,,,,,
"Préludes, Book 1, L 117: The Girl with the Flaxen Hair - La fille aux cheveux de lin",Classical,0.4026639344262295,0.0421421421421421,-7.725913621262459,1.0,0.0595238095238095,0.9949799196787148,0.9113796576032226,0.0981327800829875,0.1541582150101419,0.2890565462581924
"Préludes, Book 1, L. 117: XIII. La fille aux cheveux de lin",Classical,0.3319672131147541,0.0264264264264264,-8.801993355481729,1.0,0.0629399585921325,0.9919678714859438,0.9476334340382678,0.0964730290456431,0.1044624746450304,0.3352088943081169
Psycho (feat. Ty Dolla $ign),EDM,0.7684426229508197,0.5605605605605606,-2.6890365448504983,1.0,0.108695652173913,0.5481927710843374,0.0,0.1151452282157676,0.4655172413793104,0.5929820996121865
Psycho Re,Gospel,0.6875000000000001,0.6706706706706708,-3.170764119601329,1.0,0.4099378881987578,0.4487951807228916,1.107754279959718e-05,0.0661825726141078,0.7099391480730223,0.4510660637775407
Psycho! (Remix) (feat. Trippie Redd),Lofi,0.9293032786885248,0.4094094094094094,-2.452823920265781,1.0,0.067287784679089,0.3855421686746988,0.0,0.1670124481327801,0.5730223123732251,0.4869811512472692
Pts.Of.Athrty - Jay Gordon Reanimation,Pop,0.5184426229508197,0.9769769769769768,-1.6830564784053157,0.0,0.160455486542443,0.0018574297188755,0.0020543806646525,0.3506224066390042,0.27079107505071,0.4028857389625565
Puddles,Folk,0.6639344262295083,0.1181181181181181,-6.103654485049835,1.0,0.0331262939958592,0.9457831325301204,0.7794561933534744,0.070850622406639,0.2352941176470588,0.4000279428948839
Pulsar Pit,,0.6045081967213115,0.981981981981982,-1.4418604651162792,0.0,0.0502070393374741,0.000687751004016,0.9073514602215508,0.4304979253112033,0.3559837728194726,0.7619434706768954
Pumped Up Kicks,Classical,0.7510245901639344,0.7107107107107107,-1.9431893687707644,0.0,0.0302277432712215,0.145582329317269,0.1158106747230614,0.0991701244813278,0.9787018255578092,0.5418169655709665
Pungi,Latin,0.962090163934426,0.933933933933934,-0.8930232558139536,1.0,0.0847826086956521,0.2359437751004016,1.0473313192346424e-06,0.0303941908713692,0.718052738336714,0.5207285474775186
Punk Drunk & Trembling,Video game music,0.6864754098360656,0.6746746746746747,-3.1906976744186046,1.0,0.063871635610766,0.4718875502008032,0.2235649546827794,0.1379668049792531,0.3559837728194726,0.5206269369506681
Puppy Dog,Folk,0.7059426229508197,0.5455455455455456,-2.753820598006645,1.0,0.0390269151138716,0.1736947791164658,4.9345417925478346e-05,0.3599585062240664,0.5162271805273834,0.4826373012244068
Puppy Princess,R&B,0.6577868852459017,0.7027027027027026,-1.4425249169435217,1.0,0.05703933747412,0.1626506024096385,0.0,0.2997925311203319,0.702839756592292,0.5163973987705126
Purple Lamborghini (with Rick Ross),Hip hop,0.4682377049180328,0.8998998998998999,-0.8607973421926911,0.0,0.1366459627329192,0.0019076305220883,0.0,0.8620331950207468,0.3022312373225152,0.6234991278429779
Purpose,Country,0.6075819672131147,0.1271271271271271,-6.801328903654486,0.0,0.0355072463768115,0.9618473895582328,0.9697885196374622,0.3765560165975103,0.0735294117647058,0.5084717776761672
Purpose,Rock,0.492827868852459,0.2852852852852852,-3.603986710963456,1.0,0.0438923395445134,0.9036144578313252,0.0,0.1275933609958506,0.3204868154158215,0.5504792629849785
Put Me First (feat. Josh Golden),Folk,0.8155737704918034,0.6996996996996997,-2.335215946843854,1.0,0.1045548654244306,0.2951807228915662,4.773413897280967e-06,0.1680497925311203,0.4371196754563894,0.5254746058358313
Put Me in the Ground (feat. Austin Sawyer),K pop,0.5840163934426229,0.3683683683683683,-3.032558139534884,1.0,0.0340579710144927,0.0516064257028112,0.0,0.1120331950207468,0.1379310344827586,0.5924613456620773
Put Your Records On,Folk,0.4088114754098361,0.4914914914914914,-3.580730897009967,0.0,0.0556935817805383,0.0565261044176706,0.0008962739174219,0.1141078838174274,0.1531440162271805,0.3855526765906281
Pyaar Ke Pal,R&B,0.6137295081967213,0.1351351351351351,-4.111627906976744,1.0,0.0318840579710144,0.8483935742971888,2.447129909365559e-05,0.1141078838174274,0.1703853955375253,0.5169731917559992
Pyaar Ki Ek Kahani,Pop,0.7151639344262295,0.8448448448448448,-1.5485049833887043,1.0,0.0667701863354037,0.3092369477911647,5.41792547834844e-05,0.0733402489626556,0.8316430020283976,0.3385874443258988
Pyar Kar,Classical,0.6444672131147541,0.5235235235235235,-3.699003322259137,0.0,0.0374741200828157,0.5210843373493976,0.0005055387713997,0.4315352697095436,0.654158215010142,0.3728979322257786
Q&A リサイタル!,Rap,0.5194672131147541,0.9729729729729728,-0.4943521594684386,1.0,0.1677018633540372,0.1034136546184738,4.572004028197382e-06,0.3309128630705394,0.8681541582150102,0.7710503141458789
Qaafirana,,,,,,,,,,,
Quarter Life Crisis,R&B,0.6823770491803279,0.6606606606606606,-2.2196013289036545,0.0,0.0257763975155279,0.3995983935742972,4.6122860020140986e-06,0.1244813278008298,0.5730223123732251,0.4573278124947078
Quarterback,Rap,0.7059426229508197,0.7197197197197197,-1.2900332225913622,1.0,0.0320910973084886,0.0135542168674698,1.651560926485398e-06,0.1109958506224066,0.5649087221095336,0.512320276380633
Queen of Disaster,Country,0.5932377049180327,0.4184184184184184,-3.6066445182724256,0.0,0.0319875776397515,0.8443775100401606,0.0003655589123867,0.1172199170124481,0.204868154158215,0.520703144845806
Queen of Pain,Video game music,0.8391393442622951,0.9109109109109108,-2.1900332225913623,1.0,0.2163561076604555,0.0419678714859437,0.4974823766364551,0.6887966804979254,0.6419878296146044,0.5165328794729801
Quiet Night,K pop,0.5450819672131147,0.1201201201201201,-5.500664451827243,1.0,0.0383022774327122,0.7419678714859438,0.9274924471299094,0.1099585062240663,0.1906693711967545,0.4574209554776541
Quiver,,0.4651639344262295,0.3143143143143143,-3.7468438538205984,1.0,0.0302277432712215,0.8905622489959839,0.0016717019133937,0.1151452282157676,0.2058823529411765,0.6052219343257295
RAGNAROK,Gospel,0.7540983606557377,0.6046046046046046,-1.809966777408638,0.0,0.1376811594202898,3.273092369477912e-05,0.9385699899295066,0.9512448132780084,0.4066937119675456,0.5334086944740809
RAJA,Video game music,0.5676229508196722,0.8568568568568569,-1.082059800664452,1.0,0.3043478260869565,0.1536144578313253,0.0,0.1099585062240663,0.4462474645030426,0.7278870090941422
RAVE,Folk,0.7336065573770492,0.7487487487487487,-2.0132890365448506,1.0,0.0368530020703933,0.2359437751004016,0.8549848942598187,0.1182572614107883,0.3427991886409736,0.5077054649528359
RAVEN,Video game music,0.7264344262295082,0.8198198198198198,-2.008970099667774,0.0,0.1356107660455486,0.6345381526104418,0.7411883182275931,0.1763485477178423,0.665314401622718,0.5304492878795577
REQUIEM,Hip hop,0.7592213114754098,0.8248248248248248,-1.6129568106312295,1.0,0.0360248447204968,0.011144578313253,0.7854984894259819,0.3371369294605809,0.5618661257606491,0.5081711798675677
RISE,Lofi,0.4702868852459017,0.6636636636636637,-1.973089700996678,0.0,0.10351966873706,0.0169678714859437,0.0,0.0644190871369294,0.4178498985801216,0.7484927771850497
ROADKILL,Classical,0.7551229508196722,0.8448448448448448,-0.2910299003322259,1.0,0.1325051759834368,0.0558232931726907,1.0976837865055386e-06,0.2614107883817427,0.4939148073022312,0.4233983640705177
ROXANNE,Latin,0.6362704918032787,0.6016016016016016,-1.86578073089701,0.0,0.1532091097308488,0.0524096385542168,0.0,0.4771784232365145,0.4634888438133874,0.4942293688292773
"RUNNING IN THE ""90S"" - EXTENDED MIX",Rap,0.521516393442623,0.8628628628628628,-3.1823920265780736,0.0,0.0403726708074534,0.0035943775100401,0.0277945619335347,0.0683609958506224,0.9066937119675456,0.671162932479805
RUNWAY,EDM,0.7704918032786885,0.971971971971972,-0.5285714285714286,0.0,0.0538302277432712,0.0394578313253012,0.6344410876132931,0.0950207468879668,0.1663286004056795,0.4572897085471388
RUSSIAN DREAM,,0.9057377049180328,0.6496496496496497,-2.8445182724252494,0.0,0.3488612836438923,0.0607429718875502,0.0,0.1732365145228216,0.8133874239350913,0.3726693085403648
Ra Ra Reddy I Am Ready,Lofi,0.7561475409836066,0.903903903903904,-2.500996677740864,1.0,0.2619047619047619,0.3845381526104418,0.0109768378650553,0.1514522821576763,0.7089249492900608,0.334345204829887
Raabta (Night In A Motel),Folk,0.7233606557377049,0.3703703703703703,-3.4843853820598008,1.0,0.0291925465838509,0.7118473895582329,0.0,0.1535269709543568,0.3904665314401623,0.4698343748412335
Rabb Wangu,,,,,,,,,,,
Radio,Jazz,0.632172131147541,0.7687687687687688,-2.0664451827242525,1.0,0.0472049689440993,0.0245983935742971,0.0,0.1753112033195021,0.3894523326572008,0.5503903537739844
Radioactive,Video game music,0.4590163934426229,0.7847847847847849,-1.2245847176079734,1.0,0.0649068322981366,0.1064257028112449,0.0001087613293051,0.6929460580912864,0.2393509127789046,0.5768302596148961
Rafta Rafta,Classical,0.7848360655737705,0.6636636636636637,-2.133554817275748,0.0,0.0314699792960662,0.2660642570281125,0.0,0.1369294605809128,0.652129817444219,0.4867482937899033
